Time
2.071272
2.055564
2.044870
2.043999
2.044564
2.044093
2.044147
2.044956
2.044744
2.044716
2.045126
2.044046
2.044586
2.043825
2.048620
2.041561
2.043465
2.044743
2.397949
2.044090
2.045044
2.043617
2.046757
2.042732
2.043987
2.045162
2.059788
2.045567
2.043224
2.046066
2.043404
2.044426
2.044960
2.058159
2.044952
2.046371
2.043724
2.043365
2.044205
2.045288
2.044716
2.043831
2.099609
2.035614
2.048828
2.347786
2.044632
2.060028
2.044762
2.047211
2.041992
2.460144
2.060272
2.043945
2.044716
2.050217
2.039200
2.044281
2.044510
2.045799
2.058289
2.044281
2.045242
2.044495
2.045090
2.047134
2.042084
2.045212
2.044037
2.044434
2.059616
2.060623
2.044662
2.043777
2.044708
2.049667
2.346909
2.044678
2.044266
2.044678
2.044327
2.044785
2.044373
2.044205
2.044495
2.045731
2.043701
2.060410
2.045609
2.044144
2.049576
2.055298
2.044785
2.044205
2.045624
2.043488
2.044434
2.045227
2.044052
2.044876
2.336716
2.044678
2.043976
2.044495
2.043549
2.045151
2.044632
2.428406
2.044739
2.057236
2.050247
2.349167
2.044342
2.044067
2.045135
2.044250
2.044891
2.049866
2.055481
2.045303
2.043762
2.058960
2.043900
2.044678
2.044495
2.045593
2.058563
2.044159
2.044586
2.044556
2.045074
2.043762
2.043945
2.044281
2.044861
2.044891
2.044983
2.043884
2.045258
2.043976
2.045685
2.044525
2.043640
2.045441
2.043884
2.044220
2.043121
2.045624
2.042480
2.046021
2.057983
2.044830
2.044800
2.044098
2.045685
2.043488
2.044342
2.045105
2.043854
2.045471
2.044464
2.044830
2.044342
2.047729
2.041351
2.059082
2.044373
2.044006
2.044342
2.044861
2.043945
2.059723
2.045319
2.044006
2.046021
2.046692
2.041656
2.043060
2.044189
2.043945
2.044373
2.045441
2.059235
2.044769
2.044403
2.044647
2.059998
2.044159
2.045074
2.059082
2.045654
2.043518
2.045013
2.044373
2.044708
2.059479
2.045349
2.058899
2.044556
2.044617
2.044830
2.043579
2.444885
2.059601
2.043945
2.059540
2.045624
2.046509
2.058014
2.044525
2.043610
2.044983
2.043610
2.044678
2.044556
2.043884
2.045135
2.044586
2.044830
2.045074
2.044495
2.047211
2.042664
2.045044
2.044434
2.045898
2.043396
2.058685
2.044525
2.044678
2.045380
2.044373
2.044983
2.043091
2.044739
2.044250
2.060059
2.043518
2.045349
2.058990
2.047699
2.041412
2.044067
2.044983
2.044525
2.059937
2.045837
2.044342
2.044495
2.044678
2.057678
2.044128
2.045532
2.062744
2.040588
2.045410
2.043274
2.044495
2.044312
2.044434
2.044800
2.043457
2.044678
2.044617
2.051880
2.036499
2.044128
2.045288
2.045471
2.043762
2.045166
2.044983
2.044067
2.044312
2.062500
2.042114
2.043579
2.044495
2.044983
2.058838
2.044617
2.044800
2.044373
2.044312
2.045288
2.043579
2.045349
2.045837
2.042480
2.045837
2.058716
2.060852
2.044250
2.044617
2.044678
2.044006
2.044617
2.044373
2.046143
2.059814
2.044495
2.044678
2.044189
2.044922
2.044067
2.060181
2.044617
2.044556
2.045044
2.044800
2.044922
2.044556
2.044312
2.044189
2.045044
2.044250
2.044800
2.044006
2.045105
2.055969
2.044800
2.044189
2.045959
2.059082
2.059509
2.044739
2.043213
2.045105
2.044189
2.044250
2.045166
2.044434
2.044434
2.044678
2.044678
2.044006
2.044739
2.044617
2.045227
2.043945
2.044312
2.044189
2.044800
2.044312
2.044312
2.044312
2.044495
2.058899
2.044678
2.044312
2.400330
2.048401
2.039063
2.044434
2.045959
2.044434
2.044739
2.045044
2.044067
2.044495
2.044861
2.044373
2.045227
2.044067
2.044312
2.045471
2.044800
2.043884
2.059875
2.045593
2.045349
2.043762
2.044922
2.061157
2.044434
2.044861
2.043945
2.059326
2.045227
2.043335
2.045044
2.046814
2.057617
2.044312
2.062561
2.043274
2.043579
2.045105
2.044556
2.060303
2.043274
2.045166
2.044495
2.044739
2.058838
2.044617
2.045044
2.490173
2.059998
2.044373
2.044617
2.043335
2.044678
2.045410
2.044312
2.045044
2.044861
2.044495
2.043762
2.044067
2.045044
2.044250
2.044250
2.505981
2.044617
2.044312
2.045044
2.044434
2.043945
2.060364
2.059021
2.045654
2.060364
2.044006
2.061340
2.042358
2.045288
2.044861
2.045898
2.042786
2.047119
2.474731
2.044434
2.045166
2.044739
2.044617
2.043762
2.044373
2.044922
2.048401
2.040833
2.060059
2.428894
2.044800
2.044006
2.044434
2.044983
2.044678
2.043884
2.044922
2.045227
2.043396
2.043945
2.045227
2.059631
2.044983
2.043274
2.044678
2.044983
2.059631
2.060120
2.044800
2.044495
2.043884
2.043945
2.046326
2.042908
2.044495
2.043823
2.045654
2.059631
2.045898
2.043030
2.044556
2.060120
2.044556
2.049072
2.054749
2.043884
2.044556
2.044373
2.044617
2.044617
2.059753
2.059448
2.044373
2.045227
2.059692
2.045288
2.043823
2.060059
2.045410
2.059143
2.050903
2.037903
2.046326
2.058594
2.045288
2.044434
2.059082
2.044434
2.044922
2.044800
2.058350
2.044922
2.043579
2.043823
2.045776
2.059326
2.044800
2.050293
2.054565
2.045044
2.044067
2.043823
2.049072
2.055542
2.044189
2.044678
2.045532
2.058960
2.060303
2.043701
2.044922
2.045410
2.044067
2.044556
2.044434
2.045410
2.044434
2.044312
2.045410
2.059326
2.044922
2.044312
2.045044
2.044312
2.060425
2.044067
2.044434
2.045776
2.059692
2.058716
2.060181
2.043945
2.044678
2.046021
2.043091
2.045044
2.044678
2.043823
2.045288
2.044556
2.044800
2.045776
2.044678
2.044189
2.151855
2.045654
2.049805
2.039307
2.060059
2.044067
2.046631
2.042236
2.044067
2.045410
2.474854
2.044434
2.044067
2.044312
2.044922
2.043823
2.044678
2.044189
2.044800
2.044434
2.044434
2.045532
2.044189
2.044678
2.044434
2.044067
2.044678
2.043945
2.045166
2.045532
2.043823
2.048218
2.056641
2.046143
2.045288
2.043091
2.044922
2.043457
2.045532
2.045166
2.044067
2.044800
2.043579
2.045166
2.044312
2.044678
2.061157
2.058350
2.044556
2.044189
2.045044
2.044800
2.044312
2.044922
2.043579
2.045044
2.044800
2.048218
2.057007
2.043945
2.045166
2.043701
2.045410
2.044434
2.044678
2.059692
2.044312
2.045532
2.059204
2.059814
2.045776
2.044067
2.044800
2.059692
2.046021
2.060547
2.044434
2.044678
2.046021
2.083374
2.048462
2.043945
2.043945
2.044556
2.045044
2.044189
2.045044
2.045044
2.049805
2.054077
2.044189
2.044800
2.044312
2.045166
2.044922
2.044067
2.044678
2.044189
2.044312
2.044556
2.044800
2.044434
2.340576
2.040405
2.044312
2.044678
2.044312
2.044556
2.043701
2.044556
2.044312
2.044312
2.397949
2.044189
2.044800
2.049683
2.040649
2.044800
2.045044
2.043823
2.043823
2.043945
2.045654
2.043945
2.045044
2.044434
2.044922
2.045044
2.043457
2.044922
2.059204
2.044312
2.045288
2.044189
2.044189
2.044800
2.045776
2.044556
2.044189
2.061401
2.043457
2.044800
2.045166
2.043579
2.044922
2.044189
2.383911
2.059204
2.044800
2.044556
2.043823
2.044067
2.460205
2.400391
2.042847
2.058960
2.045410
2.046265
2.056885
2.045410
2.044556
2.044678
2.044434
2.049316
2.055420
2.045410
2.043945
2.043457
2.060303
2.043823
2.044800
2.044067
2.043945
2.045410
2.044189
2.045166
2.044922
2.045410
2.058472
2.044556
2.043213
2.505737
2.044312
2.044678
2.044067
2.045166
2.059570
2.459473
2.045776
2.046143
2.059082
2.353760
2.058228
2.044067
2.044556
2.045044
2.044312
2.044800
2.059692
2.045166
2.059692
2.044067
2.044678
2.045166
2.043945
2.045166
2.044678
2.044922
2.059448
2.044556
2.044312
2.045166
2.044678
2.044800
2.044189
2.045654
2.043213
2.044800
2.044067
2.044922
2.044312
2.044434
2.044312
2.044556
2.044922
2.044678
2.044800
2.045044
2.043701
2.044800
2.044189
2.045288
2.043457
2.045532
2.045166
2.043213
2.044434
2.044312
2.044678
2.044312
2.045410
2.044312
2.384766
2.042725
2.059326
2.044312
2.044312
2.044556
2.044678
2.413818
2.043579
2.044556
2.043823
2.043945
2.044434
2.045654
2.043823
2.044922
2.044312
2.044189
2.044556
2.044800
2.045654
2.043335
2.049683
2.039551
2.044556
2.042114
2.044189
2.044678
2.045410
2.043823
2.044678
2.045410
2.045166
2.047363
2.040527
2.044678
2.044434
2.044312
2.044067
2.044800
2.044678
2.044678
2.044800
2.044189
2.044189
2.045044
2.044678
2.044556
2.044067
2.461914
2.042725
2.044312
2.050537
2.038330
2.044922
2.044434
2.428467
2.044067
2.059814
2.044922
2.045410
2.044434
2.462524
2.041992
2.045898
2.060181
2.043213
2.043701
2.044434
2.045776
2.045166
2.044189
2.044312
2.044800
2.044312
2.044556
2.044800
2.044189
2.051147
2.038330
2.058838
2.044434
2.040527
2.049194
2.043701
2.045044
2.043701
2.044312
2.044800
2.045166
2.044434
2.044067
2.044800
2.065552
2.053955
2.044434
2.044189
2.045410
2.044067
2.044556
2.044556
2.044678
2.382935
2.044678
2.043945
2.044434
2.045166
2.043701
2.061035
2.043091
2.044678
2.044434
2.044556
2.059570
2.044922
2.044800
2.043823
2.044434
2.044800
2.045166
2.507935
2.043335
2.049194
2.039185
2.045044
2.420044
2.037964
2.059570
2.045166
2.059570
2.043579
2.044434
2.044800
2.044312
2.043945
2.044434
2.044312
2.383301
2.045288
2.044556
2.069092
2.050415
2.044189
2.044434
2.044067
2.044922
2.046387
2.057739
2.044067
2.046997
2.057861
2.045532
2.060303
2.059937
2.044312
2.044556
2.044312
2.045654
2.044312
2.045654
2.043579
2.043945
2.044067
2.444214
2.045288
2.045044
2.059570
2.044556
2.044434
2.260498
2.059937
2.044312
2.044678
2.043945
2.043945
2.045166
2.043579
2.044800
2.044922
2.045288
2.044556
2.043945
2.044678
2.044556
2.044189
2.044312
2.045654
2.413452
2.043823
2.059204
2.044678
2.044800
2.044678
2.060669
2.043945
2.057617
2.044922
2.043945
2.045166
2.044678
2.044678
